"SECTOR","STATE","STATE_FIPS","COUNTY","COUNTY_FIPS","POLLUTANT","POLLUTANT TYPE","EMISSIONS","UNIT OF MEASURE"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Rockbridge","163","Sulfur Dioxide","CAP","3.9814281","TON"
"Mobile - Commercial Marine Vessels","VA","51","Fairfax","059","Sulfur Dioxide","CAP","3.95142071","TON"
"Fuel Comb - Residential - Oil","VA","51","Falls Church city","610","Sulfur Dioxide","CAP","3.948802","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Danville city","590","Sulfur Dioxide","CAP","3.92622","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Rockingham","165","Sulfur Dioxide","CAP","3.92418","TON"
"Fires - Prescribed Fires","VA","51","Accomack","001","Sulfur Dioxide","CAP","3.911108","TON"
"Fires - Prescribed Fires","VA","51","Shenandoah","171","Sulfur Dioxide","CAP","3.902942","TON"
"Fuel Comb - Residential - Oil","VA","51","Lancaster","103","Sulfur Dioxide","CAP","3.895119","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Hampton city","650","Sulfur Dioxide","CAP","3.891091","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Augusta","015","Sulfur Dioxide","CAP","3.87087","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Henry","089","Sulfur Dioxide","CAP","3.863855","TON"
"Fuel Comb - Residential - Wood","VA","51","Virginia Beach city","810","Sulfur Dioxide","CAP","3.8485961","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Galax city","640","Sulfur Dioxide","CAP","3.8433284","TON"
"Fuel Comb - Residential - Oil","VA","51","Essex","057","Sulfur Dioxide","CAP","3.835307","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Suffolk city","800","Sulfur Dioxide","CAP","3.820697","TON"
"Mobile - Locomotives","VA","51","Russell","167","Sulfur Dioxide","CAP","3.818976222","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Prince George","149","Sulfur Dioxide","CAP","3.7807848","TON"
"Fuel Comb - Residential - Oil","VA","51","Middlesex","119","Sulfur Dioxide","CAP","3.759879","TON"
"Mobile - Locomotives","VA","51","Nelson","125","Sulfur Dioxide","CAP","3.755948551","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Louisa","109","Sulfur Dioxide","CAP","3.7389216","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Frederick","069","Sulfur Dioxide","CAP","3.730311","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Roanoke city","770","Sulfur Dioxide","CAP","3.7161","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Fauquier","061","Sulfur Dioxide","CAP","3.69151","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Dinwiddie","053","Sulfur Dioxide","CAP","3.6867121","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Giles","071","Sulfur Dioxide","CAP","3.6858344","TON"
"Mobile - Locomotives","VA","51","Wise","195","Sulfur Dioxide","CAP","3.68461143094","TON"
"Waste Disposal","VA","51","Mecklenburg","117","Sulfur Dioxide","CAP","3.6378634","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Frederick","069","Sulfur Dioxide","CAP","3.63678","TON"
"Waste Disposal","VA","51","Carroll","035","Sulfur Dioxide","CAP","3.6331904","TON"
"Waste Disposal","VA","51","Warren","187","Sulfur Dioxide","CAP","3.5945738","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Hanover","085","Sulfur Dioxide","CAP","3.58899","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Washington","191","Sulfur Dioxide","CAP","3.55003","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Carroll","035","Sulfur Dioxide","CAP","3.533315","TON"
"Waste Disposal","VA","51","Isle of Wight","093","Sulfur Dioxide","CAP","3.5226917","TON"
"Mobile - Aircraft","VA","51","Albemarle","003","Sulfur Dioxide","CAP","3.5223748109","TON"
"Waste Disposal","VA","51","Smyth","173","Sulfur Dioxide","CAP","3.5097804","TON"
"Fuel Comb - Residential - Other","VA","51","Alexandria city","510","Sulfur Dioxide","CAP","3.4861544","TON"
"Waste Disposal","VA","51","Prince George","149","Sulfur Dioxide","CAP","3.4797895","TON"
"Waste Disposal","VA","51","Powhatan","145","Sulfur Dioxide","CAP","3.4609826","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Smyth","173","Sulfur Dioxide","CAP","3.449565","TON"
"Waste Disposal","VA","51","Botetourt","023","Sulfur Dioxide","CAP","3.4330011","TON"
"Fuel Comb - Residential - Oil","VA","51","Cumberland","049","Sulfur Dioxide","CAP","3.43197","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Salem city","775","Sulfur Dioxide","CAP","3.41239","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Pulaski","155","Sulfur Dioxide","CAP","3.3922755","TON"
"Waste Disposal","VA","51","Russell","167","Sulfur Dioxide","CAP","3.3775939","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","York","199","Sulfur Dioxide","CAP","3.371588","TON"
"Fires - Agricultural Field Burning","VA","51","Virginia Beach city","810","Sulfur Dioxide","CAP","3.36534","TON"
"Waste Disposal","VA","51","Orange","137","Sulfur Dioxide","CAP","3.3545562","TON"
"Waste Disposal","VA","51","Harrisonburg city","660","Sulfur Dioxide","CAP","3.35182","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Essex","057","Sulfur Dioxide","CAP","3.35017","TON"
"Waste Disposal","VA","51","Amherst","009","Sulfur Dioxide","CAP","3.3350939","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Henrico","087","Sulfur Dioxide","CAP","3.334816688122","TON"
"Fires - Wildfires","VA","51","Middlesex","119","Sulfur Dioxide","CAP","3.319094","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Fairfax city","600","Sulfur Dioxide","CAP","3.319024","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Washington","191","Sulfur Dioxide","CAP","3.31691","TON"
"Mobile - Locomotives","VA","51","Dickenson","051","Sulfur Dioxide","CAP","3.3152717357","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Manassas city","683","Sulfur Dioxide","CAP","3.294616","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Fairfax","059","Sulfur Dioxide","CAP","3.2894318190293","TON"
"Fuel Comb - Residential - Other","VA","51","Hampton city","650","Sulfur Dioxide","CAP","3.2841245","TON"
"Fuel Comb - Residential - Other","VA","51","Stafford","179","Sulfur Dioxide","CAP","3.2750883","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Dinwiddie","053","Sulfur Dioxide","CAP","3.27183447","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Mecklenburg","117","Sulfur Dioxide","CAP","3.2592428","TON"
"Waste Disposal","VA","51","Pulaski","155","Sulfur Dioxide","CAP","3.2450142","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Fairfax","059","Sulfur Dioxide","CAP","3.23822","TON"
"Fuel Comb - Electric Generation - Oil","VA","51","Louisa","109","Sulfur Dioxide","CAP","3.23","TON"
"Fires - Wildfires","VA","51","Amherst","009","Sulfur Dioxide","CAP","3.228686","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Accomack","001","Sulfur Dioxide","CAP","3.2240526","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Wise","195","Sulfur Dioxide","CAP","3.2234138","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Warren","187","Sulfur Dioxide","CAP","3.2204116","TON"
"Mobile - Locomotives","VA","51","Nottoway","135","Sulfur Dioxide","CAP","3.2164282138","TON"
"Waste Disposal","VA","51","Wythe","197","Sulfur Dioxide","CAP","3.2066193","TON"
"Waste Disposal","VA","51","Caroline","033","Sulfur Dioxide","CAP","3.2050067","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Tazewell","185","Sulfur Dioxide","CAP","3.1847342","TON"
"Waste Disposal","VA","51","Lee","105","Sulfur Dioxide","CAP","3.1470968","TON"
"Fuel Comb - Residential - Oil","VA","51","Richmond","159","Sulfur Dioxide","CAP","3.138721","TON"
"Fires - Wildfires","VA","51","Dinwiddie","053","Sulfur Dioxide","CAP","3.122781","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Roanoke","161","Sulfur Dioxide","CAP","3.11458","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Montgomery","121","Sulfur Dioxide","CAP","3.11229","TON"
"Fuel Comb - Residential - Wood","VA","51","Augusta","015","Sulfur Dioxide","CAP","3.10881859","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Clarke","043","Sulfur Dioxide","CAP","3.0977612","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Patrick","141","Sulfur Dioxide","CAP","3.0965625","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Rockingham","165","Sulfur Dioxide","CAP","3.086627","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Orange","137","Sulfur Dioxide","CAP","3.0498425","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Augusta","015","Sulfur Dioxide","CAP","3.044694","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Harrisonburg city","660","Sulfur Dioxide","CAP","3.04239","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Tazewell","185","Sulfur Dioxide","CAP","3.03708","TON"
"Fuel Comb - Residential - Oil","VA","51","Mathews","115","Sulfur Dioxide","CAP","3.036779","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Salem city","775","Sulfur Dioxide","CAP","3.03552","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Dickenson","051","Sulfur Dioxide","CAP","3.03505105277","TON"
"Fires - Prescribed Fires","VA","51","Hanover","085","Sulfur Dioxide","CAP","3.02833","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Orange","137","Sulfur Dioxide","CAP","3.026205","TON"
"Fuel Comb - Residential - Wood","VA","51","Albemarle","003","Sulfur Dioxide","CAP","3.02346817","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Fairfax","059","Sulfur Dioxide","CAP","3.01933723","TON"
"Fuel Comb - Residential - Wood","VA","51","Rockingham","165","Sulfur Dioxide","CAP","3.00258658","TON"
"Waste Disposal","VA","51","Dinwiddie","053","Sulfur Dioxide","CAP","2.9964661","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Smyth","173","Sulfur Dioxide","CAP","2.9897968","TON"
"Waste Disposal","VA","51","Charlottesville city","540","Sulfur Dioxide","CAP","2.97778","TON"
"Mobile - Locomotives","VA","51","Roanoke","161","Sulfur Dioxide","CAP","2.96654024","TON"
"Fuel Comb - Residential - Other","VA","51","Spotsylvania","177","Sulfur Dioxide","CAP","2.9643687","TON"
"Fires - Prescribed Fires","VA","51","Westmoreland","193","Sulfur Dioxide","CAP","2.962579","TON"
"Waste Disposal","VA","51","Buchanan","027","Sulfur Dioxide","CAP","2.9622745","TON"
"Mobile - Locomotives","VA","51","Amherst","009","Sulfur Dioxide","CAP","2.95750486","TON"
"Mobile - Locomotives","VA","51","Chesterfield","041","Sulfur Dioxide","CAP","2.95286908252","TON"
"Fuel Comb - Residential - Oil","VA","51","Franklin city","620","Sulfur Dioxide","CAP","2.94946","TON"
"Fuel Comb - Residential - Wood","VA","51","Montgomery","121","Sulfur Dioxide","CAP","2.93040104","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Buena Vista city","530","Sulfur Dioxide","CAP","2.9294846","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Prince William","153","Sulfur Dioxide","CAP","2.903724693487","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Fauquier","061","Sulfur Dioxide","CAP","2.903616","TON"
"Waste Disposal","VA","51","Danville city","590","Sulfur Dioxide","CAP","2.90151","TON"
"Fires - Wildfires","VA","51","Scott","169","Sulfur Dioxide","CAP","2.897893","TON"
"Fires - Prescribed Fires","VA","51","Fairfax","059","Sulfur Dioxide","CAP","2.880627","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Galax city","640","Sulfur Dioxide","CAP","2.8603425","TON"
"Mobile - Locomotives","VA","51","Tazewell","185","Sulfur Dioxide","CAP","2.85503171971","TON"
"Fires - Prescribed Fires","VA","51","Floyd","063","Sulfur Dioxide","CAP","2.85239","TON"
"Mobile - Locomotives","VA","51","Stafford","179","Sulfur Dioxide","CAP","2.841919","TON"
"Fuel Comb - Residential - Wood","VA","51","Bedford","019","Sulfur Dioxide","CAP","2.834371666","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Augusta","015","Sulfur Dioxide","CAP","2.81265348","TON"
"Fuel Comb - Residential - Wood","VA","51","Hanover","085","Sulfur Dioxide","CAP","2.79254354","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Staunton city","790","Sulfur Dioxide","CAP","2.7918097","TON"
"Fuel Comb - Residential - Wood","VA","51","Frederick","069","Sulfur Dioxide","CAP","2.77448342","TON"
"Fuel Comb - Residential - Wood","VA","51","Pittsylvania","143","Sulfur Dioxide","CAP","2.766397942","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Fredericksburg city","630","Sulfur Dioxide","CAP","2.7624253","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Scott","169","Sulfur Dioxide","CAP","2.761209","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Fairfax","059","Sulfur Dioxide","CAP","2.75524","TON"
"Fires - Prescribed Fires","VA","51","Middlesex","119","Sulfur Dioxide","CAP","2.747984","TON"
"Mobile - Locomotives","VA","51","Prince William","153","Sulfur Dioxide","CAP","2.72821881","TON"
"Waste Disposal","VA","51","Manassas city","683","Sulfur Dioxide","CAP","2.72139","TON"
"Waste Disposal","VA","51","Page","139","Sulfur Dioxide","CAP","2.7020453","TON"
"Mobile - Locomotives","VA","51","Richmond city","760","Sulfur Dioxide","CAP","2.69566539825","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Bedford","019","Sulfur Dioxide","CAP","2.69565","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Emporia city","595","Sulfur Dioxide","CAP","2.6847264","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Halifax","083","Sulfur Dioxide","CAP","2.6844433","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Salem city","775","Sulfur Dioxide","CAP","2.684074","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Virginia Beach city","810","Sulfur Dioxide","CAP","2.677111983533","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Danville city","590","Sulfur Dioxide","CAP","2.67641079","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Norfolk city","710","Sulfur Dioxide","CAP","2.67592143064","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Rockbridge","163","Sulfur Dioxide","CAP","2.675569389","TON"
"Fires - Prescribed Fires","VA","51","Augusta","015","Sulfur Dioxide","CAP","2.675003","TON"
"Mobile - Locomotives","VA","51","Rockbridge","163","Sulfur Dioxide","CAP","2.6673987042","TON"
"Fires - Agricultural Field Burning","VA","51","Accomack","001","Sulfur Dioxide","CAP","2.6555","TON"
"Waste Disposal","VA","51","Fluvanna","065","Sulfur Dioxide","CAP","2.6549069","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Petersburg city","730","Sulfur Dioxide","CAP","2.65087719","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Petersburg city","730","Sulfur Dioxide","CAP","2.64756","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Floyd","063","Sulfur Dioxide","CAP","2.6464851","TON"
"Fuel Comb - Residential - Wood","VA","51","Roanoke city","770","Sulfur Dioxide","CAP","2.64579217","TON"
"Fires - Prescribed Fires","VA","51","Page","139","Sulfur Dioxide","CAP","2.642312","TON"
"Mobile - Locomotives","VA","51","Lynchburg city","680","Sulfur Dioxide","CAP","2.64229330886","TON"
"Waste Disposal","VA","51","Goochland","075","Sulfur Dioxide","CAP","2.6379229","TON"
"Waste Disposal","VA","51","Rockbridge","163","Sulfur Dioxide","CAP","2.6352361","TON"
"Waste Disposal","VA","51","Scott","169","Sulfur Dioxide","CAP","2.6288086","TON"
"Mobile - Locomotives","VA","51","Albemarle","003","Sulfur Dioxide","CAP","2.620056261","TON"
"Mobile - Commercial Marine Vessels","VA","51","Chesapeake city","550","Sulfur Dioxide","CAP","2.61853955","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Portsmouth city","740","Sulfur Dioxide","CAP","2.61038","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Washington","191","Sulfur Dioxide","CAP","2.608966","TON"
"Mobile - Locomotives","VA","51","Prince Edward","147","Sulfur Dioxide","CAP","2.6084517588","TON"
"Fires - Prescribed Fires","VA","51","Giles","071","Sulfur Dioxide","CAP","2.6071","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Gloucester","073","Sulfur Dioxide","CAP","2.5998136","TON"
"Mobile - Locomotives","VA","51","Greensville","081","Sulfur Dioxide","CAP","2.5942916084","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Manassas city","683","Sulfur Dioxide","CAP","2.56859385","TON"
"Fires - Agricultural Field Burning","VA","51","Loudoun","107","Sulfur Dioxide","CAP","2.55474","TON"
"Mobile - Locomotives","VA","51","Fairfax","059","Sulfur Dioxide","CAP","2.5434121","TON"
"Fuel Comb - Residential - Wood","VA","51","Franklin","067","Sulfur Dioxide","CAP","2.542926201","TON"
"Mobile - Aircraft","VA","51","Hampton city","650","Sulfur Dioxide","CAP","2.540417","TON"
"Fuel Comb - Residential - Oil","VA","51","Rappahannock","157","Sulfur Dioxide","CAP","2.51791","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Brunswick","025","Sulfur Dioxide","CAP","2.5164498","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Amherst","009","Sulfur Dioxide","CAP","2.51502","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Culpeper","047","Sulfur Dioxide","CAP","2.50113","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Williamsburg city","830","Sulfur Dioxide","CAP","2.49568","TON"
"Fuel Comb - Residential - Wood","VA","51","Washington","191","Sulfur Dioxide","CAP","2.481690218","TON"
"Fuel Comb - Residential - Oil","VA","51","Charles city","036","Sulfur Dioxide","CAP","2.477132","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Westmoreland","193","Sulfur Dioxide","CAP","2.4705589","TON"
"Mobile - Locomotives","VA","51","Hanover","085","Sulfur Dioxide","CAP","2.460752332","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Sussex","183","Sulfur Dioxide","CAP","2.4574979","TON"
"Fuel Comb - Residential - Wood","VA","51","Fauquier","061","Sulfur Dioxide","CAP","2.4562918","TON"
"Fuel Comb - Residential - Oil","VA","51","Lexington city","678","Sulfur Dioxide","CAP","2.445532","TON"
"Fires - Prescribed Fires","VA","51","Bedford","019","Sulfur Dioxide","CAP","2.444946","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Appomattox","011","Sulfur Dioxide","CAP","2.42649022","TON"
"Fuel Comb - Residential - Wood","VA","51","Spotsylvania","177","Sulfur Dioxide","CAP","2.42557013","TON"
"Fuel Comb - Residential - Oil","VA","51","Galax city","640","Sulfur Dioxide","CAP","2.421065","TON"
"Fuel Comb - Residential - Wood","VA","51","Roanoke","161","Sulfur Dioxide","CAP","2.42088468","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Russell","167","Sulfur Dioxide","CAP","2.4182996","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Southampton","175","Sulfur Dioxide","CAP","2.4181357","TON"
"Fuel Comb - Residential - Other","VA","51","Albemarle","003","Sulfur Dioxide","CAP","2.4093241","TON"
"Waste Disposal","VA","51","Prince Edward","147","Sulfur Dioxide","CAP","2.4084483","TON"
"Fuel Comb - Residential - Other","VA","51","Hanover","085","Sulfur Dioxide","CAP","2.4075127","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Staunton city","790","Sulfur Dioxide","CAP","2.40706","TON"
"Fuel Comb - Residential - Oil","VA","51","King and Queen","097","Sulfur Dioxide","CAP","2.395246","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Tazewell","185","Sulfur Dioxide","CAP","2.388863","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Warren","187","Sulfur Dioxide","CAP","2.38266","TON"
"Fires - Prescribed Fires","VA","51","Prince George","149","Sulfur Dioxide","CAP","2.377549","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Martinsville city","690","Sulfur Dioxide","CAP","2.37626","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Powhatan","145","Sulfur Dioxide","CAP","2.36881887","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Shenandoah","171","Sulfur Dioxide","CAP","2.367826562","TON"
"Fuel Comb - Residential - Oil","VA","51","Surry","181","Sulfur Dioxide","CAP","2.367719","TON"
"Fuel Comb - Residential - Oil","VA","51","Buena Vista city","530","Sulfur Dioxide","CAP","2.338156","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Harrisonburg city","660","Sulfur Dioxide","CAP","2.33600912","TON"
"Mobile - Locomotives","VA","51","Fluvanna","065","Sulfur Dioxide","CAP","2.335687784","TON"
"Fuel Comb - Residential - Other","VA","51","Roanoke city","770","Sulfur Dioxide","CAP","2.3238845","TON"
"Fuel Comb - Residential - Other","VA","51","Portsmouth city","740","Sulfur Dioxide","CAP","2.3038474","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Wythe","197","Sulfur Dioxide","CAP","2.29755","TON"
"Waste Disposal","VA","51","New Kent","127","Sulfur Dioxide","CAP","2.2963045","TON"
"Fuel Comb - Residential - Oil","VA","51","Bland","021","Sulfur Dioxide","CAP","2.292967","TON"
"Fires - Wildfires","VA","51","Fluvanna","065","Sulfur Dioxide","CAP","2.291695","TON"
"Waste Disposal","VA","51","Patrick","141","Sulfur Dioxide","CAP","2.2895554","TON"
"Industrial Processes - Pulp & Paper","VA","51","King William","101","Sulfur Dioxide","CAP","2.287","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Wise","195","Sulfur Dioxide","CAP","2.28077","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Brunswick","025","Sulfur Dioxide","CAP","2.27912701","TON"
"Waste Disposal","VA","51","Southampton","175","Sulfur Dioxide","CAP","2.2769734","TON"
"Fires - Prescribed Fires","VA","51","Loudoun","107","Sulfur Dioxide","CAP","2.272444","TON"
"Fuel Comb - Residential - Other","VA","51","Montgomery","121","Sulfur Dioxide","CAP","2.271049","TON"
"Fires - Wildfires","VA","51","Campbell","031","Sulfur Dioxide","CAP","2.268254","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","King George","099","Sulfur Dioxide","CAP","2.25954008","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Amelia","007","Sulfur Dioxide","CAP","2.2563903","TON"
"Fuel Comb - Residential - Wood","VA","51","Campbell","031","Sulfur Dioxide","CAP","2.254846748","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Wythe","197","Sulfur Dioxide","CAP","2.245570217","TON"
"Fuel Comb - Residential - Wood","VA","51","Norfolk city","710","Sulfur Dioxide","CAP","2.2303009","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Shenandoah","171","Sulfur Dioxide","CAP","2.2280135","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Colonial Heights city","570","Sulfur Dioxide","CAP","2.2258","TON"
"Fuel Comb - Residential - Other","VA","51","Roanoke","161","Sulfur Dioxide","CAP","2.2158495","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Hopewell city","670","Sulfur Dioxide","CAP","2.2149768","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Bristol city","520","Sulfur Dioxide","CAP","2.21372","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Caroline","033","Sulfur Dioxide","CAP","2.2104994","TON"
"Waste Disposal","VA","51","Petersburg city","730","Sulfur Dioxide","CAP","2.2062","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Falls Church city","610","Sulfur Dioxide","CAP","2.2014","TON"
"Fuel Comb - Residential - Wood","VA","51","Stafford","179","Sulfur Dioxide","CAP","2.20064417","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Campbell","031","Sulfur Dioxide","CAP","2.20021","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Orange","137","Sulfur Dioxide","CAP","2.1925973","TON"
"Mobile - Locomotives","VA","51","Chesapeake city","550","Sulfur Dioxide","CAP","2.1922561213","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Franklin","067","Sulfur Dioxide","CAP","2.17012","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Botetourt","023","Sulfur Dioxide","CAP","2.156737727","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Charles city","036","Sulfur Dioxide","CAP","2.1493071","TON"
"Fuel Comb - Electric Generation - Oil","VA","51","Richmond city","760","Sulfur Dioxide","CAP","2.145061","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Frederick","069","Sulfur Dioxide","CAP","2.137566003","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Bedford","019","Sulfur Dioxide","CAP","2.120304","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Botetourt","023","Sulfur Dioxide","CAP","2.11993","TON"
"Mobile - Locomotives","VA","51","Petersburg city","730","Sulfur Dioxide","CAP","2.113761983","TON"
"Waste Disposal","VA","51","Buckingham","029","Sulfur Dioxide","CAP","2.1097076","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Prince William","153","Sulfur Dioxide","CAP","2.09129","TON"
"Fuel Comb - Residential - Oil","VA","51","Bedford city","515","Sulfur Dioxide","CAP","2.085348","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Petersburg city","730","Sulfur Dioxide","CAP","2.0824794","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Hampton city","650","Sulfur Dioxide","CAP","2.07983","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Mecklenburg","117","Sulfur Dioxide","CAP","2.07772","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Nelson","125","Sulfur Dioxide","CAP","2.0728244","TON"
"Fuel Comb - Residential - Oil","VA","51","Covington city","580","Sulfur Dioxide","CAP","2.07006","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Montgomery","121","Sulfur Dioxide","CAP","2.06263565","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Scott","169","Sulfur Dioxide","CAP","2.05378932","TON"
