"SECTOR","STATE","STATE_FIPS","COUNTY","COUNTY_FIPS","POLLUTANT","POLLUTANT TYPE","EMISSIONS","UNIT OF MEASURE"
"Biogenics - Vegetation and Soil","VA","51","Dickenson","051","Carbon Monoxide","CAP","574.852","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Nottoway","135","Carbon Monoxide","CAP","572.01897854100000117809","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Fairfax","059","Carbon Monoxide","CAP","570.37536828","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","King George","099","Carbon Monoxide","CAP","569.330554768400002560489","TON"
"Biogenics - Vegetation and Soil","VA","51","Prince William","153","Carbon Monoxide","CAP","568.738","TON"
"Fuel Comb - Residential - Wood","VA","51","Virginia Beach city","810","Carbon Monoxide","CAP","566.499673","TON"
"Biogenics - Vegetation and Soil","VA","51","Frederick","069","Carbon Monoxide","CAP","565.731","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Prince William","153","Carbon Monoxide","CAP","563.70132","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Grayson","077","Carbon Monoxide","CAP","563.1402480190000007479854","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Greene","079","Carbon Monoxide","CAP","559.6651372880000025628617","TON"
"Waste Disposal","VA","51","Roanoke","161","Carbon Monoxide","CAP","559.273734","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Scott","169","Carbon Monoxide","CAP","559.209040415000002549023","TON"
"Biogenics - Vegetation and Soil","VA","51","Bland","021","Carbon Monoxide","CAP","552.993","TON"
"Industrial Processes - Ferrous Metals","VA","51","Roanoke city","770","Carbon Monoxide","CAP","550.2316565","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Falls Church city","610","Carbon Monoxide","CAP","550.1541805","TON"
"Biogenics - Vegetation and Soil","VA","51","Madison","113","Carbon Monoxide","CAP","549.199","TON"
"Waste Disposal","VA","51","York","199","Carbon Monoxide","CAP","546.378832","TON"
"Fuel Comb - Residential - Wood","VA","51","Henry","089","Carbon Monoxide","CAP","544.955427","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Petersburg city","730","Carbon Monoxide","CAP","542.0495296880000061035987473","TON"
"Fires - Prescribed Fires","VA","51","Orange","137","Carbon Monoxide","CAP","541.1838","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Winchester city","840","Carbon Monoxide","CAP","540.6562943660000098901193578","TON"
"Biogenics - Vegetation and Soil","VA","51","Craig","045","Carbon Monoxide","CAP","538.8","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Franklin city","620","Carbon Monoxide","CAP","536.6452101","TON"
"Biogenics - Vegetation and Soil","VA","51","Henrico","087","Carbon Monoxide","CAP","534.574","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Prince William","153","Carbon Monoxide","CAP","532.5848049000000000206082","TON"
"Biogenics - Vegetation and Soil","VA","51","Page","139","Carbon Monoxide","CAP","531.721","TON"
"Biogenics - Vegetation and Soil","VA","51","Montgomery","121","Carbon Monoxide","CAP","525.941","TON"
"Fires - Prescribed Fires","VA","51","Cumberland","049","Carbon Monoxide","CAP","525.4349","TON"
"Biogenics - Vegetation and Soil","VA","51","Northumberland","133","Carbon Monoxide","CAP","524.673","TON"
"Biogenics - Vegetation and Soil","VA","51","Giles","071","Carbon Monoxide","CAP","522.822","TON"
"Mobile - Aircraft","VA","51","Norfolk city","710","Carbon Monoxide","CAP","520.89222135","TON"
"Fires - Prescribed Fires","VA","51","Greensville","081","Carbon Monoxide","CAP","515.95215","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Russell","167","Carbon Monoxide","CAP","514.632077956000002547066","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Norfolk city","710","Carbon Monoxide","CAP","511.16418007300000024318798808","TON"
"Biogenics - Vegetation and Soil","VA","51","Richmond","159","Carbon Monoxide","CAP","507.459","TON"
"Fuel Comb - Residential - Wood","VA","51","Roanoke","161","Carbon Monoxide","CAP","507.08684","TON"
"Industrial Processes - Pulp & Paper","VA","51","King William","101","Carbon Monoxide","CAP","506.8041","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Bath","017","Carbon Monoxide","CAP","505.857445035100000733512","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Buchanan","027","Carbon Monoxide","CAP","501.236397477100008294745","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Bristol city","520","Carbon Monoxide","CAP","500.9844767260000098923354328","TON"
"Biogenics - Vegetation and Soil","VA","51","Pulaski","155","Carbon Monoxide","CAP","499.666","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Dickenson","051","Carbon Monoxide","CAP","496.955598473000000737386","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Covington city","580","Carbon Monoxide","CAP","494.1305381","TON"
"Biogenics - Vegetation and Soil","VA","51","Rappahannock","157","Carbon Monoxide","CAP","493.085","TON"
"Biogenics - Vegetation and Soil","VA","51","Stafford","179","Carbon Monoxide","CAP","491.936","TON"
"Fuel Comb - Residential - Wood","VA","51","Accomack","001","Carbon Monoxide","CAP","491.176773","TON"
"Biogenics - Vegetation and Soil","VA","51","Wise","195","Carbon Monoxide","CAP","487.107","TON"
"Fuel Comb - Residential - Wood","VA","51","Russell","167","Carbon Monoxide","CAP","481.543324","TON"
"Biogenics - Vegetation and Soil","VA","51","King George","099","Carbon Monoxide","CAP","480.216","TON"
"Fuel Comb - Residential - Wood","VA","51","Culpeper","047","Carbon Monoxide","CAP","475.9336","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Virginia Beach city","810","Carbon Monoxide","CAP","475.646699370000000021023107","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Norton city","720","Carbon Monoxide","CAP","469.5047247","TON"
"Fires - Prescribed Fires","VA","51","Frederick","069","Carbon Monoxide","CAP","468.8257","TON"
"Fires - Prescribed Fires","VA","51","Fauquier","061","Carbon Monoxide","CAP","467.7905","TON"
"Waste Disposal","VA","51","Gloucester","073","Carbon Monoxide","CAP","467.26468","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Buena Vista city","530","Carbon Monoxide","CAP","465.67908157","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Fairfax","059","Carbon Monoxide","CAP","463.9301947622","TON"
"Mobile - Aircraft","VA","51","Henrico","087","Carbon Monoxide","CAP","463.5948783728317","TON"
"Fuel Comb - Residential - Wood","VA","51","Smyth","173","Carbon Monoxide","CAP","463.353014","TON"
"Fuel Comb - Residential - Wood","VA","51","Halifax","083","Carbon Monoxide","CAP","460.027131","TON"
"Fuel Comb - Residential - Wood","VA","51","Tazewell","185","Carbon Monoxide","CAP","459.136674","TON"
"Industrial Processes - NEC","VA","51","Bedford","019","Carbon Monoxide","CAP","456.4885","TON"
"Biogenics - Vegetation and Soil","VA","51","Middlesex","119","Carbon Monoxide","CAP","453.714","TON"
"Fuel Comb - Residential - Wood","VA","51","Botetourt","023","Carbon Monoxide","CAP","453.647955","TON"
"Fuel Comb - Residential - Wood","VA","51","Rockbridge","163","Carbon Monoxide","CAP","452.484434","TON"
"Fires - Prescribed Fires","VA","51","Franklin","067","Carbon Monoxide","CAP","451.7095","TON"
"Fires - Prescribed Fires","VA","51","Highland","091","Carbon Monoxide","CAP","450.5752","TON"
"Biogenics - Vegetation and Soil","VA","51","Lancaster","103","Carbon Monoxide","CAP","449.877","TON"
"Fuel Comb - Residential - Wood","VA","51","Wythe","197","Carbon Monoxide","CAP","449.517687","TON"
"Fuel Comb - Residential - Wood","VA","51","Powhatan","145","Carbon Monoxide","CAP","446.142635","TON"
"Fires - Prescribed Fires","VA","51","Rockbridge","163","Carbon Monoxide","CAP","444.1409","TON"
"Fires - Prescribed Fires","VA","51","Prince George","149","Carbon Monoxide","CAP","442.2736","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Greensville","081","Carbon Monoxide","CAP","441.073035608000001178951","TON"
"Fuel Comb - Residential - Wood","VA","51","Montgomery","121","Carbon Monoxide","CAP","439.779678","TON"
"Industrial Processes - Ferrous Metals","VA","51","Culpeper","047","Carbon Monoxide","CAP","438.698","TON"
"Fuel Comb - Residential - Wood","VA","51","Wise","195","Carbon Monoxide","CAP","437.103276","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Brunswick","025","Carbon Monoxide","CAP","435.77057268700002124112656","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Manassas Park city","685","Carbon Monoxide","CAP","435.5178364","TON"
"Fires - Prescribed Fires","VA","51","Shenandoah","171","Carbon Monoxide","CAP","435.2435","TON"
"Waste Disposal","VA","51","Goochland","075","Carbon Monoxide","CAP","435.19427","TON"
"Fuel Comb - Electric Generation - Biomass","VA","51","Hopewell city","670","Carbon Monoxide","CAP","434.57","TON"
"Biogenics - Vegetation and Soil","VA","51","Roanoke","161","Carbon Monoxide","CAP","434.394","TON"
"Fires - Prescribed Fires","VA","51","Southampton","175","Carbon Monoxide","CAP","426.8708","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Prince Edward","147","Carbon Monoxide","CAP","424.397188846000003738469","TON"
"Fuel Comb - Residential - Wood","VA","51","Mecklenburg","117","Carbon Monoxide","CAP","418.021726","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Martinsville city","690","Carbon Monoxide","CAP","417.4336338320000091742686517","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Prince William","153","Carbon Monoxide","CAP","414.82268","TON"
"Fires - Prescribed Fires","VA","51","Accomack","001","Carbon Monoxide","CAP","413.9295","TON"
"Biogenics - Vegetation and Soil","VA","51","Warren","187","Carbon Monoxide","CAP","411.19","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Prince William","153","Carbon Monoxide","CAP","410.4017","TON"
"Fuel Comb - Residential - Wood","VA","51","Lee","105","Carbon Monoxide","CAP","409.400257","TON"
"Biogenics - Vegetation and Soil","VA","51","Fairfax","059","Carbon Monoxide","CAP","408.673","TON"
"Fuel Comb - Residential - Wood","VA","51","Buchanan","027","Carbon Monoxide","CAP","406.555052","TON"
"Fuel Comb - Residential - Wood","VA","51","Chesapeake city","550","Carbon Monoxide","CAP","405.62364","TON"
"Waste Disposal","VA","51","Henry","089","Carbon Monoxide","CAP","401.01714","TON"
"Fuel Comb - Residential - Wood","VA","51","Warren","187","Carbon Monoxide","CAP","398.76206","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Richmond city","760","Carbon Monoxide","CAP","394.13301390000000002196017836","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Henrico","087","Carbon Monoxide","CAP","393.114628","TON"
"Fires - Prescribed Fires","VA","51","Nelson","125","Carbon Monoxide","CAP","393.0834","TON"
"Biogenics - Vegetation and Soil","VA","51","Mathews","115","Carbon Monoxide","CAP","392.61","TON"
"Waste Disposal","VA","51","Washington","191","Carbon Monoxide","CAP","392.0476","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Augusta","015","Carbon Monoxide","CAP","391.7448","TON"
"Biogenics - Vegetation and Soil","VA","51","Greene","079","Carbon Monoxide","CAP","388.186","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Charlotte","037","Carbon Monoxide","CAP","385.797668618500003739285","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Richmond city","760","Carbon Monoxide","CAP","383.9752","TON"
"Fuel Comb - Residential - Wood","VA","51","Orange","137","Carbon Monoxide","CAP","382.496682","TON"
"Fuel Comb - Residential - Wood","VA","51","Caroline","033","Carbon Monoxide","CAP","381.907045","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Chesterfield","041","Carbon Monoxide","CAP","376.4845","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Augusta","015","Carbon Monoxide","CAP","376.320151","TON"
"Fuel Comb - Residential - Wood","VA","51","Amherst","009","Carbon Monoxide","CAP","375.635045","TON"
"Fires - Prescribed Fires","VA","51","Fluvanna","065","Carbon Monoxide","CAP","374.9922","TON"
"Waste Disposal","VA","51","New Kent","127","Carbon Monoxide","CAP","374.72248","TON"
"Biogenics - Vegetation and Soil","VA","51","James city","095","Carbon Monoxide","CAP","374.615","TON"
"Waste Disposal","VA","51","Shenandoah","171","Carbon Monoxide","CAP","372.86587","TON"
"Waste Disposal","VA","51","Halifax","083","Carbon Monoxide","CAP","365.78943","TON"
"Biogenics - Vegetation and Soil","VA","51","Danville city","590","Carbon Monoxide","CAP","365.082","TON"
"Waste Disposal","VA","51","Appomattox","011","Carbon Monoxide","CAP","364.1442","TON"
"Fires - Wildfires","VA","51","Accomack","001","Carbon Monoxide","CAP","363.205495","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Wythe","197","Carbon Monoxide","CAP","362.31171","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Hanover","085","Carbon Monoxide","CAP","361.216543","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Virginia Beach city","810","Carbon Monoxide","CAP","360.95412963","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Fauquier","061","Carbon Monoxide","CAP","358.6103","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Lynchburg city","680","Carbon Monoxide","CAP","357.2955","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Loudoun","107","Carbon Monoxide","CAP","355.06686","TON"
"Mobile - Aircraft","VA","51","Hampton city","650","Carbon Monoxide","CAP","353.23075905","TON"
"Industrial Processes - Pulp & Paper","VA","51","Isle of Wight","093","Carbon Monoxide","CAP","351.4054","TON"
"Fuel Comb - Residential - Wood","VA","51","Goochland","075","Carbon Monoxide","CAP","350.248193","TON"
"Fires - Prescribed Fires","VA","51","Floyd","063","Carbon Monoxide","CAP","348.9471","TON"
"Waste Disposal","VA","51","Wise","195","Carbon Monoxide","CAP","348.62216","TON"
"Waste Disposal","VA","51","Patrick","141","Carbon Monoxide","CAP","348.59958","TON"
"Mobile - Aircraft","VA","51","Campbell","031","Carbon Monoxide","CAP","348.27412808","TON"
"Waste Disposal","VA","51","Smyth","173","Carbon Monoxide","CAP","346.38716","TON"
"Fires - Prescribed Fires","VA","51","Henry","089","Carbon Monoxide","CAP","345.7111","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Colonial Heights city","570","Carbon Monoxide","CAP","345.4830056370000061032588928","TON"
"Fires - Wildfires","VA","51","Alleghany","005","Carbon Monoxide","CAP","344.777943","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Chesterfield","041","Carbon Monoxide","CAP","341.833977528800000021023107","TON"
"Fuel Comb - Residential - Wood","VA","51","Page","139","Carbon Monoxide","CAP","341.530466","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Norfolk city","710","Carbon Monoxide","CAP","341.424377","TON"
"Waste Disposal","VA","51","Wythe","197","Carbon Monoxide","CAP","341.30587","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Virginia Beach city","810","Carbon Monoxide","CAP","341.23778","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Chesterfield","041","Carbon Monoxide","CAP","339.6054","TON"
"Fires - Prescribed Fires","VA","51","King and Queen","097","Carbon Monoxide","CAP","336.3381","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Chesapeake city","550","Carbon Monoxide","CAP","335.4877","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Chesterfield","041","Carbon Monoxide","CAP","335.25305","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Lynchburg city","680","Carbon Monoxide","CAP","333.20862553000000002196017836","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Lunenburg","111","Carbon Monoxide","CAP","332.8674621660000037550787","TON"
"Fuel Comb - Electric Generation - Natural Gas","VA","51","Hanover","085","Carbon Monoxide","CAP","331.5193","TON"
"Fires - Prescribed Fires","VA","51","Virginia Beach city","810","Carbon Monoxide","CAP","331.3916","TON"
"Fuel Comb - Residential - Wood","VA","51","Scott","169","Carbon Monoxide","CAP","331.170164","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Virginia Beach city","810","Carbon Monoxide","CAP","330.8179","TON"
"Fuel Comb - Residential - Wood","VA","51","Stafford","179","Carbon Monoxide","CAP","330.56885","TON"
"Fuel Comb - Residential - Wood","VA","51","Pulaski","155","Carbon Monoxide","CAP","330.400982","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Giles","071","Carbon Monoxide","CAP","329.46711651000002079235076","TON"
"Mobile - Aircraft","VA","51","Chesapeake city","550","Carbon Monoxide","CAP","327.996321","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Shenandoah","171","Carbon Monoxide","CAP","326.80187","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Lexington city","678","Carbon Monoxide","CAP","322.6140127","TON"
"Fires - Wildfires","VA","51","Frederick","069","Carbon Monoxide","CAP","320.607102","TON"
"Fires - Prescribed Fires","VA","51","Spotsylvania","177","Carbon Monoxide","CAP","318.74595","TON"
"Fuel Comb - Residential - Wood","VA","51","Dinwiddie","053","Carbon Monoxide","CAP","318.314025","TON"
"Biogenics - Vegetation and Soil","VA","51","Clarke","043","Carbon Monoxide","CAP","318.146","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Floyd","063","Carbon Monoxide","CAP","317.8483741310000075613011","TON"
"Fires - Wildfires","VA","51","Wythe","197","Carbon Monoxide","CAP","317.017","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Caroline","033","Carbon Monoxide","CAP","316.90089","TON"
"Fires - Wildfires","VA","51","Nelson","125","Carbon Monoxide","CAP","316.846897","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Stafford","179","Carbon Monoxide","CAP","316.05118","TON"
"Fuel Comb - Residential - Wood","VA","51","Grayson","077","Carbon Monoxide","CAP","313.600105","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Norfolk city","710","Carbon Monoxide","CAP","312.97834923700000000171613516","TON"
"Industrial Processes - Pulp & Paper","VA","51","Hopewell city","670","Carbon Monoxide","CAP","309.8098148","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Henrico","087","Carbon Monoxide","CAP","307.49238197900000000164679","TON"
"Waste Disposal","VA","51","Amherst","009","Carbon Monoxide","CAP","307.40062","TON"
"Waste Disposal","VA","51","Isle of Wight","093","Carbon Monoxide","CAP","307.11119","TON"
"Fires - Prescribed Fires","VA","51","Goochland","075","Carbon Monoxide","CAP","305.9325","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Loudoun","107","Carbon Monoxide","CAP","305.18529","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Hanover","085","Carbon Monoxide","CAP","305.1466","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Hopewell city","670","Carbon Monoxide","CAP","305.115","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Chesterfield","041","Carbon Monoxide","CAP","300.9237263","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Highland","091","Carbon Monoxide","CAP","300.90052609","TON"
"Fuel Comb - Residential - Wood","VA","51","Patrick","141","Carbon Monoxide","CAP","298.990266","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Prince William","153","Carbon Monoxide","CAP","298.94823336","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Rockingham","165","Carbon Monoxide","CAP","298.0297","TON"
"Fires - Prescribed Fires","VA","51","Carroll","035","Carbon Monoxide","CAP","297.6213","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Henrico","087","Carbon Monoxide","CAP","295.75513","TON"
"Fires - Wildfires","VA","51","Carroll","035","Carbon Monoxide","CAP","295.35424","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Loudoun","107","Carbon Monoxide","CAP","294.6948","TON"
"Waste Disposal","VA","51","King George","099","Carbon Monoxide","CAP","292.84731","TON"
"Waste Disposal","VA","51","Russell","167","Carbon Monoxide","CAP","291.67694","TON"
"Biogenics - Vegetation and Soil","VA","51","York","199","Carbon Monoxide","CAP","289.737","TON"
"Fuel Comb - Residential - Wood","VA","51","Fluvanna","065","Carbon Monoxide","CAP","288.151717","TON"
"Biogenics - Vegetation and Soil","VA","51","Newport News city","700","Carbon Monoxide","CAP","286.147","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Chesterfield","041","Carbon Monoxide","CAP","286.110682796","TON"
"Fuel Comb - Residential - Wood","VA","51","Madison","113","Carbon Monoxide","CAP","285.5578404","TON"
"Fuel Comb - Residential - Wood","VA","51","Gloucester","073","Carbon Monoxide","CAP","285.05173","TON"
"Fuel Comb - Residential - Wood","VA","51","Suffolk city","800","Carbon Monoxide","CAP","284.32648","TON"
"Waste Disposal","VA","51","Lunenburg","111","Carbon Monoxide","CAP","283.74964","TON"
"Fuel Comb - Electric Generation - Coal","VA","51","Halifax","083","Carbon Monoxide","CAP","282.932","TON"
"Waste Disposal","VA","51","Caroline","033","Carbon Monoxide","CAP","282.51816","TON"
"Fuel Comb - Residential - Wood","VA","51","Appomattox","011","Carbon Monoxide","CAP","282.351718","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Sussex","183","Carbon Monoxide","CAP","281.63289164400002200460306","TON"
"Waste Disposal","VA","51","Orange","137","Carbon Monoxide","CAP","281.209194","TON"
"Waste Disposal","VA","51","Botetourt","023","Carbon Monoxide","CAP","280.14084","TON"
"Biogenics - Vegetation and Soil","VA","51","Emporia city","595","Carbon Monoxide","CAP","279.154","TON"
"Fires - Prescribed Fires","VA","51","Madison","113","Carbon Monoxide","CAP","278.3366","TON"
"Fuel Comb - Residential - Wood","VA","51","Dickenson","051","Carbon Monoxide","CAP","276.365176","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Fauquier","061","Carbon Monoxide","CAP","275.6704490370000000206082","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Fauquier","061","Carbon Monoxide","CAP","273.952655","TON"
"Fires - Prescribed Fires","VA","51","Gloucester","073","Carbon Monoxide","CAP","272.1071","TON"
"Mobile - Aircraft","VA","51","Albemarle","003","Carbon Monoxide","CAP","271.53736139","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Rockingham","165","Carbon Monoxide","CAP","268.7665","TON"
"Fuel Comb - Electric Generation - Coal","VA","51","Campbell","031","Carbon Monoxide","CAP","268.08","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Campbell","031","Carbon Monoxide","CAP","266.916","TON"
"Fuel Comb - Residential - Wood","VA","51","Nelson","125","Carbon Monoxide","CAP","266.5948345","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Henrico","087","Carbon Monoxide","CAP","265.9672","TON"
"Waste Disposal","VA","51","Fluvanna","065","Carbon Monoxide","CAP","265.53892","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Hanover","085","Carbon Monoxide","CAP","264.40925","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Norfolk city","710","Carbon Monoxide","CAP","263.4685","TON"
"Fuel Comb - Residential - Wood","VA","51","Floyd","063","Carbon Monoxide","CAP","263.2177872","TON"
"Fires - Prescribed Fires","VA","51","Prince William","153","Carbon Monoxide","CAP","263.0795","TON"
"Fuel Comb - Residential - Wood","VA","51","Norfolk city","710","Carbon Monoxide","CAP","262.467899","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Chesapeake city","550","Carbon Monoxide","CAP","261.21053","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Chesterfield","041","Carbon Monoxide","CAP","261.05382583","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Southampton","175","Carbon Monoxide","CAP","260.58","TON"
"Waste Disposal","VA","51","Warren","187","Carbon Monoxide","CAP","259.80621","TON"
"Waste Disposal","VA","51","Carroll","035","Carbon Monoxide","CAP","259.583193","TON"
"Fuel Comb - Residential - Wood","VA","51","Richmond city","760","Carbon Monoxide","CAP","258.849694","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Henrico","087","Carbon Monoxide","CAP","257.06490523","TON"
"Fires - Prescribed Fires","VA","51","Powhatan","145","Carbon Monoxide","CAP","256.6546","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Frederick","069","Carbon Monoxide","CAP","255.2057","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Richmond city","760","Carbon Monoxide","CAP","254.405663","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Albemarle","003","Carbon Monoxide","CAP","254.2876658460000000206082","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Arlington","013","Carbon Monoxide","CAP","253.367118","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Henrico","087","Carbon Monoxide","CAP","252.807","TON"
"Waste Disposal","VA","51","Mecklenburg","117","Carbon Monoxide","CAP","251.614235","TON"
"Fuel Comb - Residential - Wood","VA","51","Giles","071","Carbon Monoxide","CAP","250.058962","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Amherst","009","Carbon Monoxide","CAP","249.92","TON"
"Waste Disposal","VA","51","Accomack","001","Carbon Monoxide","CAP","249.19472","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Covington city","580","Carbon Monoxide","CAP","248.4875","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Chesapeake city","550","Carbon Monoxide","CAP","246.92474","TON"
"Fires - Prescribed Fires","VA","51","Grayson","077","Carbon Monoxide","CAP","246.8216","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Albemarle","003","Carbon Monoxide","CAP","246.240643","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Norfolk city","710","Carbon Monoxide","CAP","245.215732151","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Stafford","179","Carbon Monoxide","CAP","243.9512","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Loudoun","107","Carbon Monoxide","CAP","242.43303723","TON"
"Fuel Comb - Residential - Wood","VA","51","Isle of Wight","093","Carbon Monoxide","CAP","242.026","TON"
"Waste Disposal","VA","51","Norfolk city","710","Carbon Monoxide","CAP","241.9699","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Fairfax","059","Carbon Monoxide","CAP","241.729","TON"
"Biogenics - Vegetation and Soil","VA","51","Richmond city","760","Carbon Monoxide","CAP","241.209","TON"
"Fuel Comb - Residential - Wood","VA","51","Newport News city","700","Carbon Monoxide","CAP","240.47294188","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Rockbridge","163","Carbon Monoxide","CAP","240.3477659","TON"
"Fires - Prescribed Fires","VA","51","Appomattox","011","Carbon Monoxide","CAP","239.7683","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Radford city","750","Carbon Monoxide","CAP","238.0981520880000048751458009","TON"
"Fires - Prescribed Fires","VA","51","Essex","057","Carbon Monoxide","CAP","237.94062","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Newport News city","700","Carbon Monoxide","CAP","237.8352","TON"
"Fuel Comb - Electric Generation - Coal","VA","51","Richmond city","760","Carbon Monoxide","CAP","237.6339","TON"
