"SECTOR","STATE","STATE_FIPS","COUNTY","COUNTY_FIPS","POLLUTANT","POLLUTANT TYPE","EMISSIONS","UNIT OF MEASURE"
"Fires - Agricultural Field Burning","VA","51","Caroline","033","Sulfur Dioxide","CAP",".6312822","TON"
"Fires - Prescribed Fires","VA","51","Danville city","590","Sulfur Dioxide","CAP",".631145","TON"
"Fuel Comb - Residential - Wood","VA","51","Amelia","007","Sulfur Dioxide","CAP",".630605507","TON"
"Mobile - Commercial Marine Vessels","VA","51","Charles city","036","Sulfur Dioxide","CAP",".6300845","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Arlington","013","Sulfur Dioxide","CAP",".62678326224250000108823657577","TON"
"Mobile - Aircraft","VA","51","Suffolk city","800","Sulfur Dioxide","CAP",".622763408","TON"
"Fires - Prescribed Fires","VA","51","Middlesex","119","Sulfur Dioxide","CAP",".61919","TON"
"Fires - Agricultural Field Burning","VA","51","Augusta","015","Sulfur Dioxide","CAP",".619102","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Carroll","035","Sulfur Dioxide","CAP",".61884","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Alexandria city","510","Sulfur Dioxide","CAP",".614875","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Chesapeake city","550","Sulfur Dioxide","CAP",".614785","TON"
"Fuel Comb - Residential - Wood","VA","51","Prince George","149","Sulfur Dioxide","CAP",".614122231","TON"
"Fuel Comb - Residential - Wood","VA","51","Brunswick","025","Sulfur Dioxide","CAP",".610328333","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Chesapeake city","550","Sulfur Dioxide","CAP",".60997464290300000013688171927","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Rockbridge","163","Sulfur Dioxide","CAP",".60977","TON"
"Fuel Comb - Residential - Wood","VA","51","New Kent","127","Sulfur Dioxide","CAP",".607914941","TON"
"Fires - Wildfires","VA","51","Campbell","031","Sulfur Dioxide","CAP",".607168","TON"
"Fires - Wildfires","VA","51","Patrick","141","Sulfur Dioxide","CAP",".606523","TON"
"Fuel Comb - Residential - Wood","VA","51","Richmond city","760","Sulfur Dioxide","CAP",".60463078","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Alexandria city","510","Sulfur Dioxide","CAP",".603535791","TON"
"Fuel Comb - Residential - Oil","VA","51","Highland","091","Sulfur Dioxide","CAP",".6030697","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Giles","071","Sulfur Dioxide","CAP",".59904","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Page","139","Sulfur Dioxide","CAP",".59803","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Greensville","081","Sulfur Dioxide","CAP",".595511845","TON"
"Mobile - Aircraft","VA","51","Bedford","019","Sulfur Dioxide","CAP",".594878845","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Buchanan","027","Sulfur Dioxide","CAP",".5935724","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Caroline","033","Sulfur Dioxide","CAP",".592485","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Galax city","640","Sulfur Dioxide","CAP",".5922327092","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Bath","017","Sulfur Dioxide","CAP",".5904952","TON"
"Fuel Comb - Residential - Wood","VA","51","Lunenburg","111","Sulfur Dioxide","CAP",".589457848","TON"
"Fuel Comb - Residential - Wood","VA","51","Alleghany","005","Sulfur Dioxide","CAP",".589451603","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","James city","095","Sulfur Dioxide","CAP",".58742540815250000003407684","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Brunswick","025","Sulfur Dioxide","CAP",".587399259","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Floyd","063","Sulfur Dioxide","CAP",".58699","TON"
"Mobile - Commercial Marine Vessels","VA","51","James city","095","Sulfur Dioxide","CAP",".581190364","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Waynesboro city","820","Sulfur Dioxide","CAP",".57738695","TON"
"Fuel Comb - Residential - Wood","VA","51","Greene","079","Sulfur Dioxide","CAP",".576859796","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Essex","057","Sulfur Dioxide","CAP",".57615","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Chesapeake city","550","Sulfur Dioxide","CAP",".57425","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Radford city","750","Sulfur Dioxide","CAP",".5742","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Portsmouth city","740","Sulfur Dioxide","CAP",".57216008","TON"
"Fuel Comb - Residential - Wood","VA","51","Clarke","043","Sulfur Dioxide","CAP",".5705778","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Newport News city","700","Sulfur Dioxide","CAP",".570408","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Hanover","085","Sulfur Dioxide","CAP",".57030747795800000003407684","TON"
"Fires - Agricultural Field Burning","VA","51","Northampton","131","Sulfur Dioxide","CAP",".5701088","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Portsmouth city","740","Sulfur Dioxide","CAP",".57006219","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Spotsylvania","177","Sulfur Dioxide","CAP",".5694843","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Fairfax","059","Sulfur Dioxide","CAP",".56809","TON"
"Fuel Comb - Residential - Wood","VA","51","Rappahannock","157","Sulfur Dioxide","CAP",".567561874","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Patrick","141","Sulfur Dioxide","CAP",".567025","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Norfolk city","710","Sulfur Dioxide","CAP",".5645685","TON"
"Fuel Comb - Residential - Wood","VA","51","Norfolk city","710","Sulfur Dioxide","CAP",".56394708","TON"
"Mobile - Locomotives","VA","51","Henrico","087","Sulfur Dioxide","CAP",".562271604","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Dinwiddie","053","Sulfur Dioxide","CAP",".561908","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Suffolk city","800","Sulfur Dioxide","CAP",".56114611049200000003407684","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Louisa","109","Sulfur Dioxide","CAP",".55662085","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Warren","187","Sulfur Dioxide","CAP",".555070506","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Richmond city","760","Sulfur Dioxide","CAP",".55418909607900000042930029504","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Patrick","141","Sulfur Dioxide","CAP",".55357365","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Augusta","015","Sulfur Dioxide","CAP",".5480211481150000000321009","TON"
"Fires - Prescribed Fires","VA","51","Galax city","640","Sulfur Dioxide","CAP",".545454","TON"
"Mobile - Aircraft","VA","51","Chesterfield","041","Sulfur Dioxide","CAP",".544034265","TON"
"Mobile - Aircraft","VA","51","Fauquier","061","Sulfur Dioxide","CAP",".54347987","TON"
"Fuel Comb - Residential - Other","VA","51","Fairfax","059","Sulfur Dioxide","CAP",".541897","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Northumberland","133","Sulfur Dioxide","CAP",".54121","TON"
"Fires - Prescribed Fires","VA","51","Harrisonburg city","660","Sulfur Dioxide","CAP",".539553","TON"
"Fires - Prescribed Fires","VA","51","Smyth","173","Sulfur Dioxide","CAP",".539553","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Alleghany","005","Sulfur Dioxide","CAP",".5380451","TON"
"Fuel Comb - Residential - Wood","VA","51","Northampton","131","Sulfur Dioxide","CAP",".535465943","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","New Kent","127","Sulfur Dioxide","CAP",".53482825","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Madison","113","Sulfur Dioxide","CAP",".53338","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Franklin city","620","Sulfur Dioxide","CAP",".5320526","TON"
"Fuel Comb - Electric Generation - Oil","VA","51","Accomack","001","Sulfur Dioxide","CAP",".53140165","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Rockingham","165","Sulfur Dioxide","CAP",".53114","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Halifax","083","Sulfur Dioxide","CAP",".52989215","TON"
"Fuel Comb - Residential - Wood","VA","51","Southampton","175","Sulfur Dioxide","CAP",".529412978","TON"
"Fuel Comb - Residential - Wood","VA","51","Newport News city","700","Sulfur Dioxide","CAP",".5274523212","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Norton city","720","Sulfur Dioxide","CAP",".526798665","TON"
"Fuel Comb - Residential - Wood","VA","51","Charlotte","037","Sulfur Dioxide","CAP",".526280941","TON"
"Fires - Wildfires","VA","51","Louisa","109","Sulfur Dioxide","CAP",".525507","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Petersburg city","730","Sulfur Dioxide","CAP",".52397215","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Lancaster","103","Sulfur Dioxide","CAP",".52207755","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Rockingham","165","Sulfur Dioxide","CAP",".5220095946940000000321009","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Amelia","007","Sulfur Dioxide","CAP",".52195","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Norton city","720","Sulfur Dioxide","CAP",".5207335","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Suffolk city","800","Sulfur Dioxide","CAP",".52044753","TON"
"Fuel Comb - Electric Generation - Natural Gas","VA","51","Louisa","109","Sulfur Dioxide","CAP",".52","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Bristol city","520","Sulfur Dioxide","CAP",".51842115","TON"
"Fuel Comb - Residential - Wood","VA","51","Northumberland","133","Sulfur Dioxide","CAP",".516788032","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Dinwiddie","053","Sulfur Dioxide","CAP",".514768","TON"
"Fires - Prescribed Fires","VA","51","Hanover","085","Sulfur Dioxide","CAP",".513924","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","York","199","Sulfur Dioxide","CAP",".51373317672552000010160399","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Roanoke","161","Sulfur Dioxide","CAP",".51207753912180000045483336","TON"
"Waste Disposal","VA","51","Emporia city","595","Sulfur Dioxide","CAP",".509142941","TON"
"Fires - Prescribed Fires","VA","51","Culpeper","047","Sulfur Dioxide","CAP",".509021","TON"
"Mobile - Locomotives","VA","51","Dinwiddie","053","Sulfur Dioxide","CAP",".5081215","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Nottoway","135","Sulfur Dioxide","CAP",".5077223","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Powhatan","145","Sulfur Dioxide","CAP",".50127585","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Alleghany","005","Sulfur Dioxide","CAP",".5010942177","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Lynchburg city","680","Sulfur Dioxide","CAP",".499161","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Campbell","031","Sulfur Dioxide","CAP",".4981743876320000000321009","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Mecklenburg","117","Sulfur Dioxide","CAP",".49781809696190000005023846","TON"
"Fuel Comb - Residential - Wood","VA","51","Nottoway","135","Sulfur Dioxide","CAP",".496408153","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Bath","017","Sulfur Dioxide","CAP",".4962149969","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Northampton","131","Sulfur Dioxide","CAP",".4956075","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Russell","167","Sulfur Dioxide","CAP",".4956075","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Page","139","Sulfur Dioxide","CAP",".4956075","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Manassas Park city","685","Sulfur Dioxide","CAP",".4956075","TON"
"Waste Disposal","VA","51","Lexington city","678","Sulfur Dioxide","CAP",".49075","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Montgomery","121","Sulfur Dioxide","CAP",".4900215319380000000321009","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Emporia city","595","Sulfur Dioxide","CAP",".48973425","TON"
"Fuel Comb - Residential - Wood","VA","51","King George","099","Sulfur Dioxide","CAP",".489397758","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Scott","169","Sulfur Dioxide","CAP",".4834018","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Roanoke city","770","Sulfur Dioxide","CAP",".4813735","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Giles","071","Sulfur Dioxide","CAP",".4802881","TON"
"Fuel Comb - Residential - Wood","VA","51","Westmoreland","193","Sulfur Dioxide","CAP",".47964477","TON"
"Fires - Wildfires","VA","51","Botetourt","023","Sulfur Dioxide","CAP",".479615","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Culpeper","047","Sulfur Dioxide","CAP",".4788272","TON"
"Waste Disposal","VA","51","Buena Vista city","530","Sulfur Dioxide","CAP",".475271197","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Culpeper","047","Sulfur Dioxide","CAP",".4740704279760000000321009","TON"
"Fires - Wildfires","VA","51","Stafford","179","Sulfur Dioxide","CAP",".473578","TON"
"Fuel Comb - Residential - Wood","VA","51","Cumberland","049","Sulfur Dioxide","CAP",".473303578","TON"
"Fuel Comb - Residential - Wood","VA","51","Arlington","013","Sulfur Dioxide","CAP",".47208605","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Carroll","035","Sulfur Dioxide","CAP",".4718682","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Fairfax","059","Sulfur Dioxide","CAP",".469797","TON"
"Industrial Processes - NEC","VA","51","Isle of Wight","093","Sulfur Dioxide","CAP",".469348","TON"
"Fuel Comb - Residential - Wood","VA","51","Roanoke city","770","Sulfur Dioxide","CAP",".467868286","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Montgomery","121","Sulfur Dioxide","CAP",".4675","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Virginia Beach city","810","Sulfur Dioxide","CAP",".46586485","TON"
"Fires - Wildfires","VA","51","Sussex","183","Sulfur Dioxide","CAP",".46565","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Rockbridge","163","Sulfur Dioxide","CAP",".46494945","TON"
"Fires - Prescribed Fires","VA","51","Chesterfield","041","Sulfur Dioxide","CAP",".462085","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Northampton","131","Sulfur Dioxide","CAP",".4602305","TON"
"Fuel Comb - Residential - Wood","VA","51","Hampton city","650","Sulfur Dioxide","CAP",".459709781","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Madison","113","Sulfur Dioxide","CAP",".4594545","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Roanoke city","770","Sulfur Dioxide","CAP",".45886837","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Newport News city","700","Sulfur Dioxide","CAP",".458262","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Alexandria city","510","Sulfur Dioxide","CAP",".456676","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Page","139","Sulfur Dioxide","CAP",".455998","TON"
"Fuel Comb - Residential - Wood","VA","51","James city","095","Sulfur Dioxide","CAP",".45599316","TON"
"Mobile - Aircraft","VA","51","Augusta","015","Sulfur Dioxide","CAP",".455868865","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Tazewell","185","Sulfur Dioxide","CAP",".4555151","TON"
"Fires - Agricultural Field Burning","VA","51","Accomack","001","Sulfur Dioxide","CAP",".4554392","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Caroline","033","Sulfur Dioxide","CAP",".4549022","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Roanoke city","770","Sulfur Dioxide","CAP",".4524475","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Lee","105","Sulfur Dioxide","CAP",".4495735","TON"
"Fires - Wildfires","VA","51","Highland","091","Sulfur Dioxide","CAP",".442862","TON"
"Fires - Wildfires","VA","51","Orange","137","Sulfur Dioxide","CAP",".440884","TON"
"Mobile - Locomotives","VA","51","Chesterfield","041","Sulfur Dioxide","CAP",".439911","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Essex","057","Sulfur Dioxide","CAP",".4393143","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Caroline","033","Sulfur Dioxide","CAP",".438199","TON"
"Fires - Agricultural Field Burning","VA","51","Sussex","183","Sulfur Dioxide","CAP",".4378343","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Radford city","750","Sulfur Dioxide","CAP",".4378275","TON"
"Mobile - Locomotives","VA","51","Sussex","183","Sulfur Dioxide","CAP",".43737","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Bedford","019","Sulfur Dioxide","CAP",".4372677701040000000642017","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Poquoson city","735","Sulfur Dioxide","CAP",".4358528491","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Gloucester","073","Sulfur Dioxide","CAP",".4349285","TON"
"Fuel Comb - Residential - Wood","VA","51","King William","101","Sulfur Dioxide","CAP",".434264801","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Patrick","141","Sulfur Dioxide","CAP",".4323594","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Hampton city","650","Sulfur Dioxide","CAP",".43099","TON"
"Fuel Comb - Electric Generation - Oil","VA","51","Portsmouth city","740","Sulfur Dioxide","CAP",".4304152","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Giles","071","Sulfur Dioxide","CAP",".430218","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Stafford","179","Sulfur Dioxide","CAP",".43001","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Greene","079","Sulfur Dioxide","CAP",".4290495","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Newport News city","700","Sulfur Dioxide","CAP",".4280465","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Campbell","031","Sulfur Dioxide","CAP",".42715863","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Roanoke","161","Sulfur Dioxide","CAP",".427098","TON"
"Mobile - Locomotives","VA","51","Albemarle","003","Sulfur Dioxide","CAP",".4262179","TON"
"Fires - Prescribed Fires","VA","51","York","199","Sulfur Dioxide","CAP",".422627","TON"
"Industrial Processes - NEC","VA","51","Fauquier","061","Sulfur Dioxide","CAP",".421493","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Fairfax","059","Sulfur Dioxide","CAP",".4203925","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Nelson","125","Sulfur Dioxide","CAP",".419717","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Pittsylvania","143","Sulfur Dioxide","CAP",".419714775","TON"
"Fuel Comb - Residential - Wood","VA","51","Lancaster","103","Sulfur Dioxide","CAP",".419208589","TON"
"Mobile - Locomotives","VA","51","Bedford","019","Sulfur Dioxide","CAP",".417674","TON"
"Waste Disposal","VA","51","Covington city","580","Sulfur Dioxide","CAP",".417362","TON"
"Mobile - Locomotives","VA","51","Greensville","081","Sulfur Dioxide","CAP",".416564","TON"
"Mobile - Locomotives","VA","51","Alleghany","005","Sulfur Dioxide","CAP",".41460721","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Bedford","019","Sulfur Dioxide","CAP",".413475862","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Brunswick","025","Sulfur Dioxide","CAP",".4126605","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Danville city","590","Sulfur Dioxide","CAP",".41137325","TON"
"Fires - Wildfires","VA","51","Giles","071","Sulfur Dioxide","CAP",".410873","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Fluvanna","065","Sulfur Dioxide","CAP",".410305","TON"
"Fires - Agricultural Field Burning","VA","51","Isle of Wight","093","Sulfur Dioxide","CAP",".4078285","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Charles city","036","Sulfur Dioxide","CAP",".4071325","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Madison","113","Sulfur Dioxide","CAP",".40670285","TON"
"Mobile - Aircraft","VA","51","Cumberland","049","Sulfur Dioxide","CAP",".4056633","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Franklin city","620","Sulfur Dioxide","CAP",".4044254536","TON"
"Industrial Processes - Pulp & Paper","VA","51","Bedford","019","Sulfur Dioxide","CAP",".402864","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Bedford","019","Sulfur Dioxide","CAP",".402309","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","York","199","Sulfur Dioxide","CAP",".4022275","TON"
"Fires - Prescribed Fires","VA","51","New Kent","127","Sulfur Dioxide","CAP",".401301","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Portsmouth city","740","Sulfur Dioxide","CAP",".40121063","TON"
"Fires - Wildfires","VA","51","Washington","191","Sulfur Dioxide","CAP",".400035","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Alleghany","005","Sulfur Dioxide","CAP",".398957","TON"
"Fires - Wildfires","VA","51","Pulaski","155","Sulfur Dioxide","CAP",".398155","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Amelia","007","Sulfur Dioxide","CAP",".3979873","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Louisa","109","Sulfur Dioxide","CAP",".39778935","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Buchanan","027","Sulfur Dioxide","CAP",".397322","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Clarke","043","Sulfur Dioxide","CAP",".3972555","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Fredericksburg city","630","Sulfur Dioxide","CAP",".394052","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Spotsylvania","177","Sulfur Dioxide","CAP",".393013","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Covington city","580","Sulfur Dioxide","CAP",".3930041869","TON"
"Mobile - Commercial Marine Vessels","VA","51","York","199","Sulfur Dioxide","CAP",".3901984297875","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Radford city","750","Sulfur Dioxide","CAP",".3876426","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Alleghany","005","Sulfur Dioxide","CAP",".3859579638040000000321009","TON"
"Fuel Comb - Electric Generation - Oil","VA","51","Suffolk city","800","Sulfur Dioxide","CAP",".385885","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Pulaski","155","Sulfur Dioxide","CAP",".383876","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","York","199","Sulfur Dioxide","CAP",".38318233871582000003407684","TON"
"Mobile - Aircraft","VA","51","Louisa","109","Sulfur Dioxide","CAP",".38129217","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Culpeper","047","Sulfur Dioxide","CAP",".38071702","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Lynchburg city","680","Sulfur Dioxide","CAP",".378222","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Orange","137","Sulfur Dioxide","CAP",".3780847","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Buena Vista city","530","Sulfur Dioxide","CAP",".3778075","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Fluvanna","065","Sulfur Dioxide","CAP",".376579","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Richmond","159","Sulfur Dioxide","CAP",".376004","TON"
"Fuel Comb - Electric Generation - Oil","VA","51","Goochland","075","Sulfur Dioxide","CAP",".37554325","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Louisa","109","Sulfur Dioxide","CAP",".375445","TON"
"Fires - Wildfires","VA","51","Westmoreland","193","Sulfur Dioxide","CAP",".375308","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Prince George","149","Sulfur Dioxide","CAP",".37527755","TON"
"Mobile - Aircraft","VA","51","James city","095","Sulfur Dioxide","CAP",".37440578","TON"
"Fires - Wildfires","VA","51","Fluvanna","065","Sulfur Dioxide","CAP",".374261","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Middlesex","119","Sulfur Dioxide","CAP",".3740675","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Dinwiddie","053","Sulfur Dioxide","CAP",".37271715","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Franklin","067","Sulfur Dioxide","CAP",".3723432571550000000321009","TON"
"Fuel Comb - Residential - Wood","VA","51","York","199","Sulfur Dioxide","CAP",".37065684","TON"
"Fires - Wildfires","VA","51","Pittsylvania","143","Sulfur Dioxide","CAP",".369631","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Fauquier","061","Sulfur Dioxide","CAP",".368337","TON"
"Mobile - Locomotives","VA","51","Richmond city","760","Sulfur Dioxide","CAP",".367608852","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Dickenson","051","Sulfur Dioxide","CAP",".363241","TON"
"Mobile - Aircraft","VA","51","Essex","057","Sulfur Dioxide","CAP",".36205734","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Craig","045","Sulfur Dioxide","CAP",".3613873075","TON"
"Fuel Comb - Residential - Wood","VA","51","Bath","017","Sulfur Dioxide","CAP",".361263148","TON"
"Fires - Wildfires","VA","51","Franklin","067","Sulfur Dioxide","CAP",".360976","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Franklin","067","Sulfur Dioxide","CAP",".359487315","TON"
"Mobile - Aircraft","VA","51","Orange","137","Sulfur Dioxide","CAP",".358641693","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Manassas Park city","685","Sulfur Dioxide","CAP",".3585598653","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Newport News city","700","Sulfur Dioxide","CAP",".35701427254800000032360908577","TON"
"Mobile - Locomotives","VA","51","Pittsylvania","143","Sulfur Dioxide","CAP",".355969","TON"
"Fuel Comb - Residential - Wood","VA","51","Craig","045","Sulfur Dioxide","CAP",".355748855","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Warren","187","Sulfur Dioxide","CAP",".355605","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Fauquier","061","Sulfur Dioxide","CAP",".3552353","TON"
"Mobile - Locomotives","VA","51","Arlington","013","Sulfur Dioxide","CAP",".354469","TON"
